TARGET_B,ID,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,LOG_GiftAvg36,LOG_GiftAvgAll,LOG_GiftAvgLast,LOG_GiftCnt36,LOG_GiftCntAll,LOG_GiftCntCard36,LOG_GiftCntCardAll,REP_StatusCat96NK,IMP_DemAge,IMP_LOG_GiftAvgCard36,IMP_REP_DemMedIncome,M_DemAge,M_LOG_GiftAvgCard36,M_REP_DemMedIncome
1,20065,25,77,13,32,56,6,6,21,1,40,U,U,"72,200",28,3.496507562,3.084658483,3.218875825,1.098612289,2.079441542,0,1.386294361,A,44,2.585531718,53570.85049,0,1,1
0,20110,19,62,14,36,54,6,17,21,0,47,F,H,"53,100",29,2.251291799,2.05796251,2.397895273,1.609437912,2.564949358,0.693147181,1.386294361,A,50,2.197224577,45690,0,0,0
0,20130,20,130,14,33,59,6,15,26,1,47,F,U,"49,500",27,1.686398954,1.232560261,2.397895273,1.791759469,3.091042453,1.098612289,2.48490665,A,83,1.386294361,37819,0,0,0
0,21401,18,111,13,35,75,6,6,31,1,36,M,H,0,28,3.511545439,3.18345588,3.931825633,1.098612289,2.833213344,0,2.079441542,A,53,2.585531718,53570.85049,0,1,1
1,20167,17,35,13,30,29,6,15,13,0,47,M,U,"45,100",22,2.961658293,2.961658293,3.258096538,1.386294361,1.386294361,1.386294361,1.386294361,A,59.26291209,2.961658293,53570.85049,1,0,1
1,20178,16,23,14,22,20,6,10,8,0,50,M,U,"40,300",21,3.283539338,3.283539338,3.258096538,1.386294361,1.386294361,1.098612289,1.098612289,N,41,3.258096538,31294,0,0,0
0,20188,23,81,11,28,63,5,14,23,1,47,M,U,"41,900",25,1.791759469,1.589235205,1.791759469,1.386294361,3.465735903,1.386294361,2.564949358,A,59.26291209,1.791759469,34881,1,0,0
1,20194,15,28,13,25,24,5,10,9,1,41,F,H,"39,900",32,1.974081026,1.974081026,2.079441542,1.791759469,1.791759469,1.609437912,1.609437912,A,61,1.945910149,34923,0,0,0
1,20237,26,129,9,28,69,4,4,28,1,40,F,H,"67,400",29,2.63905733,1.983756292,2.63905733,0.693147181,2.772588722,0,2.564949358,A,45,2.585531718,39564,0,1,0
1,19986,16,45,14,34,38,6,15,15,0,39,M,H,"39,700",2,2.397895273,2.302585093,2.397895273,1.791759469,2.197224577,1.386294361,1.791759469,A,27,2.397895273,29717,0,0,0
1,20341,15,99,11,26,54,5,11,23,1,23,M,H,"142,700",58,2.128231706,2.107786015,2.079441542,1.791759469,2.63905733,1.098612289,2.197224577,A,49,2.079441542,66263,0,0,0
0,14752,26,108,10,30,85,4,13,32,1,36,F,U,"45,500",41,2.48490665,2.653241965,2.564949358,1.098612289,3.044522438,0.693147181,2.197224577,A,33,2.397895273,35776,0,0,0
1,20401,26,57,11,33,46,5,16,19,1,50,F,H,"47,600",22,3.157000421,2.843163675,3.044522438,1.098612289,1.945910149,1.098612289,1.609437912,A,65,3.157000421,41771,0,0,0
0,20407,23,23,10,10,15,4,4,6,0,28,F,U,"90,300",36,0,3.258096538,3.258096538,0,0.693147181,0,0,N,70,2.585531718,51649,0,1,0
1,145899,21,32,13,27,26,6,13,11,0,17,F,U,"149,100",37,2.708050201,2.708050201,3.044522438,1.386294361,1.386294361,0.693147181,0.693147181,A,59.26291209,3.044522438,53570.85049,1,0,1
1,20438,15,33,14,32,32,6,15,13,0,39,M,H,"50,900",34,2.119863456,2.09679018,2.397895273,1.945910149,2.079441542,1.098612289,1.098612289,A,71,2.140066164,31004,0,0,0
1,20445,16,68,12,29,48,5,5,18,1,32,M,H,"57,200",32,3.157000421,2.923161581,3.258096538,1.098612289,1.791759469,0,1.098612289,A,59,2.585531718,31004,0,1,0
0,20083,21,29,14,27,28,6,13,11,1,51,M,U,"36,100",24,2.014903021,1.969905655,2.48490665,1.609437912,1.945910149,1.609437912,1.609437912,A,59.26291209,2.014903021,53570.85049,1,0,1
1,20488,16,67,13,31,54,5,14,21,1,36,M,U,"42,500",34,2.335052283,1.976854953,2.397895273,1.386294361,2.944438979,1.098612289,2.397895273,A,55,2.302585093,26953,0,0,0
1,20522,17,17,10,15,13,4,6,5,0,35,M,U,"120,300",46,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,47,2.772588722,52238,0,0,0
1,20583,18,111,14,28,63,6,13,24,1,24,F,H,"81,000",41,2.564949358,2.211565695,2.63905733,1.609437912,2.772588722,1.386294361,2.197224577,A,69,2.539236994,65734,0,0,0
1,20533,21,37,12,30,31,6,15,13,0,35,M,U,"73,800",39,2.944438979,2.818398258,2.995732274,1.386294361,1.609437912,1.386294361,1.386294361,A,49,2.944438979,65734,0,0,0
0,20573,23,53,7,25,36,4,4,14,0,24,F,H,"231,300",40,3.258096538,3.044522438,3.258096538,0.693147181,1.386294361,0,0.693147181,A,61,2.585531718,65734,0,1,0
0,20595,18,56,12,31,43,6,6,19,0,39,F,U,"50,700",37,2.862200881,2.756840365,2.772588722,1.098612289,1.609437912,0,0.693147181,A,59.26291209,2.585531718,50173,1,1,0
0,3873,22,111,16,37,89,6,17,34,1,25,F,H,"58,100",31,3.548179572,3.106826321,3.583518939,1.609437912,3.295836866,1.609437912,2.63905733,A,74,3.548179572,50173,0,0,0
1,20631,15,56,12,31,44,5,14,18,1,40,F,H,"61,500",31,2.360854001,2.123458427,2.772588722,1.791759469,2.48490665,1.386294361,1.945910149,A,42,2.159868791,44082,0,0,0
0,185957,10,91,20,42,75,7,18,26,1,24,M,H,"142,700",58,2.564949358,2.54474665,3.258096538,1.609437912,2.995732274,1.386294361,2.197224577,A,64,2.590017134,50907,0,0,0
0,20697,19,45,14,30,34,6,12,12,0,45,M,H,"69,500",34,2.803360381,2.564949358,3.044522438,1.098612289,1.386294361,0.693147181,1.098612289,A,53,3.044522438,39344,0,0,0
1,20721,17,67,13,32,50,6,17,22,1,46,F,H,"50,400",40,2.397895273,2.251291799,2.48490665,1.791759469,2.564949358,1.609437912,2.197224577,A,39,2.397895273,29144,0,0,0
1,5852,10,102,37,56,109,6,16,30,1,50,M,U,"40,400",34,2.397895273,2.360854001,2.397895273,1.609437912,3.044522438,1.386294361,2.302585093,A,80,2.397895273,34398,0,0,0
1,20752,18,107,13,35,69,6,17,28,1,28,M,U,"97,400",56,2.564949358,2.254444718,2.63905733,1.609437912,2.772588722,0.693147181,2.302585093,A,77,2.63905733,53570.85049,0,0,1
0,20779,16,71,15,32,57,5,12,20,1,46,U,U,"68,000",24,2.48490665,2.72719902,2.772588722,1.386294361,2.079441542,0.693147181,1.386294361,A,59.26291209,1.386294361,53570.85049,1,0,1
1,20802,24,24,7,17,15,3,7,6,0,36,U,U,"43,600",30,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,72,2.772588722,30786,0,0,0
1,20853,15,130,11,30,71,4,14,30,1,23,F,U,"152,100",62,2.341805806,2.064327904,2.48490665,1.791759469,2.833213344,1.791759469,2.564949358,A,59.26291209,2.341805806,53570.85049,1,0,1
0,20889,19,56,12,27,37,6,12,15,0,43,U,U,"51,700",34,2.367436065,2.219203484,2.48490665,1.386294361,1.791759469,0.693147181,1.098612289,A,59.26291209,2.302585093,46154,1,0,0
1,20962,23,23,8,18,16,3,7,6,1,39,M,H,"66,800",32,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,59,2.772588722,40184,0,0,0
0,20997,16,42,14,33,35,6,16,15,1,47,M,H,"59,500",23,1.960094784,1.957273908,1.945910149,2.397895273,2.564949358,2.079441542,2.079441542,A,59.26291209,1.945910149,40068,1,0,0
1,21133,15,40,13,31,34,6,16,15,1,46,F,U,"86,300",48,2.155244505,2.079441542,2.079441542,2.197224577,2.48490665,1.609437912,1.609437912,A,59.26291209,2.197224577,53570.85049,1,0,1
0,21042,20,76,12,32,52,6,16,21,1,38,F,U,"46,300",27,1.928618652,1.805004696,1.945910149,2.197224577,2.564949358,1.609437912,1.945910149,A,67,1.871802177,41417,0,0,0
1,21107,24,130,12,30,73,4,11,28,1,40,U,U,"67,800",46,2.397895273,2.280339484,2.397895273,1.098612289,2.944438979,0.693147181,2.63905733,A,78,2.397895273,53570.85049,0,0,1
1,190778,18,74,7,18,32,4,4,11,0,43,M,U,"87,500",33,2.233235015,2.079441542,2.397895273,1.386294361,1.791759469,0,0.693147181,A,59.26291209,2.585531718,45666,1,1,0
1,21259,15,130,10,25,73,3,3,29,1,25,F,U,"71,600",23,2.397895273,2.601207106,2.397895273,0.693147181,3.17805383,0,2.48490665,L,57,2.585531718,48516,0,1,0
0,21577,22,56,11,30,42,5,13,15,0,49,F,U,"55,000",29,2.772588722,2.442347035,2.772588722,1.098612289,1.609437912,0.693147181,1.098612289,A,59.26291209,2.772588722,53570.85049,1,0,1
1,21335,20,126,7,21,62,3,3,25,1,36,M,U,"52,500",28,2.397895273,2.069391206,2.397895273,1.098612289,2.63905733,0,2.197224577,A,59.26291209,2.585531718,45627,1,1,0
1,21386,17,63,15,34,50,6,15,19,1,39,F,H,"49,800",22,2.382320061,2.178155015,2.772588722,1.945910149,2.564949358,1.791759469,2.079441542,A,40,2.415913778,39725,0,0,0
1,21414,23,128,10,29,71,4,12,30,1,51,F,H,"49,800",21,2.397895273,2.064327904,2.397895273,1.098612289,2.833213344,0.693147181,2.48490665,A,63,2.397895273,45536,0,0,0
0,4340,18,122,22,44,103,8,8,38,0,41,M,U,"56,800",20,3.258096538,2.949164638,3.258096538,0.693147181,3.135494216,0,1.609437912,A,85,2.585531718,53570.85049,0,1,1
0,9945,26,69,26,26,73,5,5,19,0,43,M,U,"50,600",22,0,2.719319793,3.044522438,0,1.945910149,0,1.098612289,A,47,2.585531718,45586,0,1,0
0,21468,17,122,12,29,80,5,15,32,1,43,F,U,"58,900",25,1.89761986,1.595338988,1.791759469,1.945910149,3.401197382,1.791759469,2.995732274,A,59.26291209,1.887069649,42061,1,0,0
1,21463,18,113,14,31,55,6,14,23,0,36,F,H,"49,900",29,2.457021446,2.327277706,2.564949358,1.386294361,2.197224577,1.098612289,1.609437912,A,35,2.397895273,42061,0,0,0
1,190157,15,45,3,11,16,2,6,8,0,38,F,U,"60,300",20,2.708050201,2.385086315,2.833213344,1.386294361,2.079441542,0.693147181,1.386294361,L,59.26291209,2.833213344,53570.85049,1,0,1
1,62585,15,29,9,13,14,2,3,4,0,30,F,H,"58,100",37,2.708050201,2.708050201,3.258096538,1.098612289,1.098612289,0.693147181,0.693147181,L,47,1.386294361,37083,0,0,0
1,21539,18,113,13,32,74,6,16,29,1,46,M,H,"99,600",34,1.446918983,1.539015448,1.386294361,2.197224577,3.401197382,1.609437912,2.708050201,A,57,1.504077397,50679,0,0,0
0,21600,18,122,13,33,71,6,6,31,1,41,M,H,"48,300",26,2.708050201,2.028148247,2.772588722,1.098612289,2.772588722,0,2.079441542,A,63,2.585531718,40236,0,1,0
0,21624,15,90,13,26,52,5,5,18,0,49,F,U,"58,000",26,3.349904087,2.525728644,3.583518939,1.098612289,2.197224577,0,1.386294361,A,55,2.585531718,45636,0,1,0
1,21644,18,113,12,31,52,6,14,23,0,36,F,U,"54,300",36,2.197224577,2.140066164,2.197224577,1.791759469,2.397895273,1.098612289,1.791759469,A,57,2.197224577,41125,0,0,0
1,21762,16,105,7,27,63,3,13,25,1,45,F,H,"52,900",27,1.965712776,1.871802177,1.945910149,2.079441542,3.044522438,1.386294361,2.302585093,A,76,1.89761986,36151,0,0,0
0,21771,26,64,9,28,46,4,13,18,0,43,M,U,"59,200",37,2.772588722,2.531313023,2.833213344,1.098612289,2.079441542,0.693147181,1.098612289,A,59.26291209,2.708050201,41358,1,0,0
1,188893,5,123,15,37,74,6,6,32,1,36,M,U,"70,100",40,3.258096538,2.803360381,3.258096538,0.693147181,2.564949358,0,1.791759469,A,59.26291209,2.585531718,41358,1,1,0
1,21855,26,26,7,19,16,3,8,7,0,46,F,U,"82,400",37,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,N,59.26291209,3.044522438,53570.85049,1,0,1
1,21885,26,119,13,35,80,5,5,31,1,40,M,H,"109,500",38,3.663561646,3.342154841,3.663561646,1.098612289,2.944438979,0,2.302585093,A,75,2.585531718,49451,0,1,0
0,22008,16,75,14,31,56,5,12,21,1,51,M,U,"46,200",31,2.397895273,2.140066164,2.302585093,1.098612289,2.564949358,1.098612289,1.945910149,A,60,2.397895273,37421,0,0,0
1,22098,17,128,10,27,76,5,15,32,1,36,F,H,"52,900",35,1.316408234,1.235471471,1.386294361,2.48490665,4.007333185,2.079441542,3.258096538,A,69,1.350667184,41424,0,0,0
0,9605,6,81,27,46,101,8,18,26,1,48,F,U,"88,700",45,2.772588722,2.348514025,2.397895273,1.386294361,2.890371758,0.693147181,1.945910149,A,59.26291209,2.397895273,46845,1,0,0
1,22119,18,74,15,36,54,6,16,21,1,43,M,H,"50,800",28,2.397895273,2.344686269,2.397895273,1.386294361,2.708050201,1.098612289,2.079441542,A,78,2.397895273,28785,0,0,0
1,22150,16,122,13,34,63,6,16,31,1,41,F,H,"63,900",35,1.871802177,1.568615918,2.079441542,1.609437912,2.772588722,1.386294361,2.397895273,A,53,1.89761986,40186,0,0,0
0,188026,18,93,7,15,35,2,6,16,1,36,M,U,"63,900",33,2.457021446,2.251291799,2.48490665,1.945910149,3.218875825,1.386294361,2.708050201,L,59.26291209,2.457021446,53570.85049,1,0,1
1,22176,20,102,13,32,71,6,16,28,1,53,M,U,"47,400",31,2.525728644,2.315501318,2.63905733,1.609437912,2.772588722,1.609437912,2.48490665,A,59.26291209,2.525728644,53570.85049,1,0,1
1,22206,24,123,9,27,74,4,4,30,1,0,F,U,"89,700",0,3.258096538,2.740840024,3.258096538,0.693147181,2.944438979,0,2.48490665,A,62,2.585531718,53570.85049,0,1,1
1,22188,15,21,14,21,20,5,8,7,0,0,F,H,"67,900",0,2.48490665,2.335052283,1.945910149,1.098612289,1.386294361,1.098612289,1.098612289,N,48,2.48490665,50253,0,0,0
1,52116,4,112,21,43,114,7,18,41,1,36,F,H,"68,000",29,2.374905755,2.329227024,2.772588722,1.609437912,3.295836866,1.386294361,2.708050201,A,80,2.367436065,39877,0,0,0
1,2512,16,20,24,29,28,10,12,11,0,0,M,H,"125,000",0,3.258096538,3.258096538,3.258096538,1.098612289,1.098612289,0.693147181,0.693147181,N,71,3.258096538,51059,0,0,0
1,22438,16,95,13,31,62,5,13,25,1,47,F,U,"32,300",15,2.427454075,2.263844265,2.397895273,1.386294361,2.63905733,0.693147181,1.945910149,A,59.26291209,2.397895273,53570.85049,1,0,1
1,22445,18,29,10,23,21,4,10,9,0,24,F,H,"77,700",40,2.772588722,2.772588722,2.772588722,1.098612289,1.098612289,0.693147181,0.693147181,A,47,2.772588722,44394,0,0,0
0,22492,23,103,12,33,66,6,16,28,1,42,F,H,"69,900",38,3.044522438,2.80578169,3.044522438,1.098612289,2.63905733,1.098612289,2.397895273,A,59.26291209,3.044522438,73048,1,0,0
1,22520,20,75,11,22,40,5,5,14,0,50,M,U,"42,100",26,2.48490665,2.379546134,2.772588722,0.693147181,1.791759469,0,1.098612289,A,79,2.585531718,31786,0,1,0
0,22592,18,32,12,29,28,6,14,12,1,35,M,H,"75,300",28,1.89761986,1.89761986,1.791759469,1.945910149,1.945910149,1.386294361,1.386294361,A,37,1.991975516,62650,0,0,0
1,22644,20,79,13,30,54,6,13,20,1,47,F,U,"48,900",24,2.685804592,2.32238772,2.772588722,1.386294361,2.397895273,1.386294361,2.079441542,A,55,2.685804592,34855,0,0,0
0,22655,18,41,13,31,35,6,16,15,1,36,F,U,"49,300",24,3.142858338,3.015534901,3.258096538,1.945910149,2.397895273,1.791759469,1.945910149,A,59.26291209,3.161246712,53570.85049,1,0,1
0,22706,17,125,13,32,77,6,15,31,1,47,M,U,"50,000",24,2.119863456,2.125847915,2.397895273,1.386294361,3.218875825,1.098612289,2.772588722,A,60,2.251291799,53570.85049,0,0,1
0,22734,15,28,13,26,23,6,6,10,0,24,F,H,"90,000",45,2.1102132,2.079441542,2.397895273,1.609437912,1.791759469,0,0,A,65,2.585531718,38934,0,1,0
1,22779,20,127,13,30,72,6,15,30,1,36,M,H,"53,500",28,3.044522438,2.604909442,3.044522438,1.609437912,2.772588722,1.609437912,2.564949358,A,40,3.044522438,33862,0,0,0
0,22813,19,20,13,20,19,6,6,7,0,50,F,U,"56,700",18,3.044522438,3.044522438,3.044522438,0.693147181,1.098612289,0,0,N,59.26291209,2.585531718,37644,1,1,0
1,2490,7,128,16,37,74,7,18,31,1,39,M,U,"62,000",30,1.644805056,1.472472057,1.386294361,2.48490665,3.465735903,1.945910149,2.708050201,A,68,1.673351238,41952,0,0,0
1,22924,15,125,11,28,72,3,10,28,1,32,F,H,"53,600",24,2.397895273,1.781709133,2.397895273,1.098612289,2.944438979,0.693147181,2.63905733,L,76,2.397895273,31140,0,0,0
1,22942,19,27,14,27,24,6,12,10,1,27,F,H,"61,600",36,2.251291799,2.251291799,2.48490665,1.609437912,1.609437912,1.098612289,1.098612289,A,68,2.197224577,49946,0,0,0
0,22963,15,119,12,25,64,5,10,27,1,25,F,H,"49,400",17,2.772588722,2.207174908,2.397895273,1.098612289,2.48490665,0.693147181,2.197224577,A,76,2.397895273,49946,0,0,0
0,22976,15,93,12,33,60,6,16,26,1,24,M,H,"106,800",41,3.191710157,2.564949358,3.258096538,1.386294361,2.48490665,0.693147181,1.945910149,A,76,3.258096538,56392,0,0,0
1,187298,16,20,6,9,9,2,4,4,0,12,U,U,"101,500",47,2.140066164,2.079441542,2.397895273,1.098612289,1.386294361,1.098612289,1.098612289,L,59.26291209,2.140066164,53570.85049,1,0,1
1,23003,24,105,10,29,69,5,13,27,1,12,U,U,"84,800",40,2.63905733,2.367436065,2.63905733,1.098612289,2.944438979,1.098612289,2.197224577,A,44,2.63905733,53570.85049,0,0,1
1,23022,17,56,14,32,43,6,14,17,0,15,M,H,"77,700",37,2.729811693,2.651127054,2.772588722,1.386294361,1.945910149,1.098612289,1.386294361,A,51,2.708050201,46493,0,0,0
0,23028,15,75,13,29,48,5,11,18,0,17,F,H,"57,800",19,2.772588722,2.772588722,3.044522438,1.098612289,1.609437912,0.693147181,1.386294361,A,75,3.044522438,46493,0,0,0
1,23056,16,45,13,32,36,6,15,15,1,14,F,H,"129,900",36,1.673351238,1.609437912,1.609437912,1.945910149,2.197224577,1.791759469,2.079441542,A,51,1.648658626,71568,0,0,0
1,190311,18,85,2,9,27,1,4,14,1,17,M,U,"55,000",17,2.818398258,2.731766728,3.044522438,1.609437912,3.17805383,0.693147181,2.564949358,L,59.26291209,2.772588722,53570.85049,1,0,1
0,47094,23,113,12,34,74,6,17,31,1,40,U,H,"91,600",39,2.890371758,2.575661013,2.890371758,1.386294361,2.708050201,1.386294361,2.397895273,A,51,2.890371758,65792,0,0,0
0,23183,16,80,12,31,55,4,13,21,0,30,F,H,"39,100",24,3.258096538,2.772588722,3.258096538,1.098612289,2.079441542,1.098612289,1.609437912,A,67,3.258096538,36002,0,0,0
1,23184,16,80,12,26,49,5,5,18,0,30,F,U,"39,100",24,3.044522438,2.708050201,3.044522438,1.098612289,1.791759469,0,1.386294361,A,59.26291209,2.585531718,36002,1,1,0
1,23321,22,88,13,33,60,6,16,24,1,35,F,H,"86,900",30,2.335052283,2.1102132,2.397895273,1.386294361,2.564949358,1.098612289,2.197224577,A,67,2.302585093,49025,0,0,0
1,23351,18,80,15,34,62,6,17,25,1,51,F,H,"38,100",34,2.468099532,2.308567165,2.708050201,1.791759469,2.833213344,1.386294361,2.197224577,A,73,2.397895273,40049,0,0,0
1,6308,5,115,37,55,116,7,16,35,1,47,M,U,"45,400",29,2.367436065,2.466403178,2.302585093,1.386294361,2.944438979,1.386294361,2.397895273,A,79,2.367436065,40049,0,0,0
1,23491,25,107,9,28,54,4,4,23,0,17,M,H,"82,400",30,2.772588722,2.31944221,2.772588722,0.693147181,1.945910149,0,1.098612289,A,57,2.585531718,37446,0,1,0
0,187220,17,17,5,7,6,1,2,2,0,18,M,U,"97,400",35,4.615120517,4.615120517,4.615120517,0.693147181,0.693147181,0.693147181,0.693147181,L,59.26291209,4.615120517,53570.85049,1,0,1
1,23732,18,127,11,29,70,5,14,30,1,42,F,U,"106,000",39,1.704748092,1.78339122,1.945910149,1.609437912,3.044522438,1.386294361,2.63905733,A,59.26291209,1.609437912,53570.85049,1,0,1
0,23740,18,127,11,24,67,4,4,26,1,39,M,H,"69,600",35,2.63905733,2.178155015,2.63905733,0.693147181,2.944438979,0,2.564949358,A,42,2.585531718,47997,0,1,0
0,23748,15,21,11,18,16,4,7,6,0,39,F,H,"72,400",38,3.044522438,2.63905733,1.945910149,0.693147181,1.098612289,0.693147181,0.693147181,N,50,3.044522438,41691,0,0,0
0,23900,17,24,14,25,24,6,11,9,0,47,M,U,"48,100",26,2.602689685,2.602689685,2.772588722,1.098612289,1.098612289,1.098612289,1.098612289,N,59.26291209,2.602689685,36107,1,0,0
1,23989,19,41,6,22,24,2,8,8,0,36,F,H,"51,700",50,2.397895273,2.233235015,2.772588722,1.098612289,1.386294361,0.693147181,1.098612289,A,72,1.791759469,31972,0,0,0
0,24037,18,112,13,34,67,6,6,29,1,35,M,H,"63,500",46,3.044522438,2.736961545,3.044522438,1.098612289,2.302585093,0,1.791759469,A,46,2.585531718,41794,0,1,0
0,24020,16,29,11,23,21,5,10,9,0,36,M,H,"99,300",38,2.602689685,2.602689685,3.044522438,1.098612289,1.098612289,0.693147181,0.693147181,A,68,1.791759469,41794,0,0,0
1,24040,23,128,12,33,67,6,16,31,1,35,M,H,"78,100",46,2.564949358,2.279316466,2.833213344,1.386294361,2.63905733,1.098612289,2.079441542,A,62,2.63905733,41794,0,0,0
1,24030,18,68,13,33,47,6,6,18,0,41,F,U,"38,300",5,3.044522438,2.58021683,3.044522438,1.098612289,1.791759469,0,1.098612289,A,64,2.585531718,41794,0,1,0
0,24121,25,123,12,33,75,6,17,31,1,50,M,H,"45,300",20,3.167582531,2.964757469,3.295836866,1.609437912,2.944438979,1.386294361,2.564949358,A,82,3.205587931,35911,0,0,0
1,24152,20,56,12,33,50,4,14,19,1,36,M,H,"78,800",41,2.131796772,2.05284086,2.079441542,2.079441542,2.995732274,1.609437912,2.079441542,A,73,2.140066164,43720,0,0,0
1,24172,18,45,14,31,36,6,15,15,1,48,F,U,"71,400",18,1.791759469,1.791759469,1.791759469,1.945910149,2.197224577,1.386294361,1.609437912,A,72,1.791759469,34814,0,0,0
1,24212,18,28,13,26,24,6,12,10,0,36,M,H,"281,700",48,1.791759469,1.981001469,2.397895273,1.098612289,1.609437912,1.098612289,1.098612289,A,53,1.791759469,61637,0,0,0
1,188190,17,112,5,13,44,1,5,18,1,41,F,U,"91,800",38,1.921324674,1.912501087,1.945910149,1.945910149,3.433987205,1.609437912,3.044522438,L,77,1.871802177,53570.85049,0,0,1
0,24302,24,129,12,34,83,6,17,34,1,47,F,U,"45,000",29,2.708050201,2.458733776,2.48490665,1.791759469,3.496507562,0.693147181,2.708050201,A,40,2.48490665,37861,0,0,0
0,24305,16,44,12,33,38,6,16,16,1,51,M,H,"36,400",26,1.791759469,1.757857918,1.609437912,2.197224577,2.397895273,1.386294361,1.791759469,A,41,1.845300236,32961,0,0,0
0,24321,16,79,16,33,55,6,14,20,1,47,M,U,"40,600",35,3.044522438,2.106570209,1.945910149,0.693147181,2.302585093,0.693147181,1.945910149,A,74,3.044522438,53570.85049,0,0,1
1,24391,18,89,13,30,50,4,11,18,1,32,F,H,"35,500",32,2.602689685,2.251291799,2.772588722,1.098612289,1.945910149,0.693147181,1.609437912,A,77,2.397895273,46891,0,0,0
0,24398,17,111,11,22,48,5,10,23,1,24,M,H,"63,100",31,1.945910149,1.945910149,2.079441542,1.609437912,2.833213344,0.693147181,2.197224577,A,74,1.791759469,46891,0,0,0
1,24386,18,52,12,32,39,6,6,16,0,35,F,H,"97,700",27,2.890371758,2.525728644,2.944438979,1.098612289,1.609437912,0,0,A,48,2.585531718,46891,0,1,0
0,24446,22,53,12,32,45,6,17,19,1,40,F,H,"66,800",38,2.006870849,1.937301775,1.945910149,2.302585093,2.833213344,1.945910149,2.197224577,A,44,1.991975516,34183,0,0,0
0,24482,16,41,13,32,33,5,13,13,1,22,F,H,"132,000",25,2.397895273,2.302585093,2.772588722,1.609437912,1.791759469,1.098612289,1.386294361,A,57,2.397895273,64232,0,0,0
0,24377,17,20,14,20,19,6,9,7,0,35,F,U,"72,700",34,2.602689685,2.427454075,2.772588722,1.098612289,1.386294361,0.693147181,0.693147181,N,59.26291209,2.772588722,53570.85049,1,0,1
1,24420,16,80,14,33,52,6,14,19,0,22,F,U,"133,300",3,2.583997552,2.264883226,2.708050201,1.609437912,2.197224577,1.098612289,1.609437912,A,57,2.674148649,53570.85049,0,0,1
0,24529,22,105,12,33,65,6,17,27,0,41,M,U,"33,900",0,2.862200881,2.648300197,2.944438979,1.098612289,2.197224577,1.098612289,1.945910149,A,59.26291209,2.862200881,53570.85049,1,0,1
0,24553,17,29,13,26,25,6,12,10,1,30,F,H,"22,300",22,2.26902831,2.240709689,2.397895273,1.386294361,1.791759469,1.386294361,1.386294361,A,65,2.26902831,45043,0,0,0
0,24600,15,65,9,29,48,3,12,18,0,35,F,H,"100,000",30,2.197224577,1.991975516,2.302585093,1.945910149,2.564949358,1.098612289,1.945910149,A,73,2.079441542,60297,0,0,0
1,24610,19,126,9,28,68,4,12,29,1,51,M,H,"42,000",27,1.722766598,1.774952351,1.386294361,1.791759469,3.044522438,0.693147181,2.48490665,A,80,1.791759469,40000,0,0,0
0,24654,18,44,16,31,35,6,12,12,0,35,F,H,"80,200",22,2.674148649,2.590017134,2.772588722,1.098612289,1.386294361,0.693147181,1.098612289,A,74,2.564949358,56887,0,0,0
1,24666,23,88,12,34,62,6,17,26,0,40,M,H,"91,600",22,2.662355242,2.4765384,2.772588722,1.386294361,2.397895273,1.098612289,1.386294361,A,45,2.772588722,56887,0,0,0
